dft_action,event_pair_key,system_id,formula,natoms,nsubs,nvacs,split,event_type,event_family,story_role,site_a,site_b,foundation_endpoint_label,finetuned_endpoint_label,transition_label,foundation_neb_status,finetuned_neb_status,foundation_ready_for_neb,finetuned_ready_for_neb,both_models_ready_for_neb,both_models_status_usable,foundation_forward_barrier_eV,finetuned_forward_barrier_eV,foundation_reverse_barrier_eV,finetuned_reverse_barrier_eV,strict_abs_forward_barrier_delta_eV,strict_abs_reverse_barrier_delta_eV,foundation_path_shape,finetuned_path_shape,foundation_notes,finetuned_notes,selection_score,score_story_weight,score_cost_penalty,selection_reason,finetuned_source_init_data,finetuned_source_final_relaxed_data,score_transition_severity,score_readiness_bonus,score_barrier_disagreement_term,score_kinetics_term,rank_within_action,rank_within_action_event_type,recommended_priority_tier
final_relax_only,P_P126N9_ecb3b163-ce50-404d-9fcf-cb7eeacaa170__34__136,P_P126N9_ecb3b163-ce50-404d-9fcf-cb7eeacaa170,P126N9,144,9,9,test,ZZ_hop,far_ZZ,far-from-N zigzag baseline,34,136,same_basin,other_basin,same_basin -> other_basin,missing,missing,False,False,False,False,,,,,,,,,,,23.46,1.0,0.54,Foundation and finetuned disagree on final basin identity; use DFT final-state relaxation first to adjudicate endpoint/topology before spending full NEB cost.,,,2.0,0.0,,,248,92,extended
final_relax_only,P_P141N1_e061f29c-4ea8-4686-b353-b7a55664072b__57__93,P_P141N1_e061f29c-4ea8-4686-b353-b7a55664072b,P141N1,144,1,2,test,ZZ_hop,far_ZZ,far-from-N zigzag baseline,57,93,different_basin,ambiguous,different_basin -> ambiguous,missing,missing,True,False,False,False,,,,,,,,,,,14.41,1.0,0.09,Foundation and finetuned disagree on final basin identity; use DFT final-state relaxation first to adjudicate endpoint/topology before spending full NEB cost.,,,1.0,0.5,,,249,93,extended
final_relax_only,P_P137N1_8d9efecc-9986-4799-a3a6-17f1cb926346__53__83,P_P137N1_8d9efecc-9986-4799-a3a6-17f1cb926346,P137N1,144,1,6,test,AC_hop,far_AC,far-from-N armchair baseline,53,83,ambiguous,different_basin,ambiguous -> different_basin,missing,missing,False,True,False,False,,,,,,,,,,,14.29,1.0,0.21,Foundation and finetuned disagree on final basin identity; use DFT final-state relaxation first to adjudicate endpoint/topology before spending full NEB cost.,,,1.0,0.5,,,250,130,extended
final_relax_only,P_P137N4_605910e6-9b1a-48a5-9eea-ecc820799a67__75__45,P_P137N4_605910e6-9b1a-48a5-9eea-ecc820799a67,P137N4,144,4,3,test,AC_hop,far_AC,far-from-N armchair baseline,75,45,different_basin,ambiguous,different_basin -> ambiguous,missing,missing,True,False,False,False,,,,,,,,,,,14.29,1.0,0.21,Foundation and finetuned disagree on final basin identity; use DFT final-state relaxation first to adjudicate endpoint/topology before spending full NEB cost.,,,1.0,0.5,,,251,131,extended
final_relax_only,P_P134N3_dda7d839-bc4d-48cb-a66f-1ba5db069526__138__30,P_P134N3_dda7d839-bc4d-48cb-a66f-1ba5db069526,P134N3,144,3,7,test,AC_hop,far_AC,far-from-N armchair baseline,138,30,ambiguous,different_basin,ambiguous -> different_basin,missing,missing,False,True,False,False,,,,,,,,,,,14.2,1.0,0.3,Foundation and finetuned disagree on final basin identity; use DFT final-state relaxation first to adjudicate endpoint/topology before spending full NEB cost.,,,1.0,0.5,,,252,132,extended
final_relax_only,P_P134N4_6e5f359b-6e75-4487-8517-24b248721bf2__41__77,P_P134N4_6e5f359b-6e75-4487-8517-24b248721bf2,P134N4,144,4,6,test,ZZ_hop,far_ZZ,far-from-N zigzag baseline,41,77,likely_same_basin,different_basin,likely_same_basin -> different_basin,missing,missing,False,True,False,False,,,,,,,,,,,14.2,1.0,0.3,Foundation and finetuned disagree on final basin identity; use DFT final-state relaxation first to adjudicate endpoint/topology before spending full NEB cost.,,,1.0,0.5,,,253,94,extended
final_relax_only,P_P130N5_215544be-bf9c-449d-8483-f0a975ef4feb__140__105,P_P130N5_215544be-bf9c-449d-8483-f0a975ef4feb,P130N5,144,5,9,test,AC_hop,far_AC,far-from-N armchair baseline,140,105,ambiguous,different_basin,ambiguous -> different_basin,missing,missing,False,True,False,False,,,,,,,,,,,14.08,1.0,0.42,Foundation and finetuned disagree on final basin identity; use DFT final-state relaxation first to adjudicate endpoint/topology before spending full NEB cost.,,,1.0,0.5,,,254,133,extended
final_relax_only,P_P130N5_8b8b7b1a-f34c-489d-88eb-451613270b3d__106__141,P_P130N5_8b8b7b1a-f34c-489d-88eb-451613270b3d,P130N5,144,5,9,test,AC_hop,far_AC,far-from-N armchair baseline,106,141,ambiguous,different_basin,ambiguous -> different_basin,missing,missing,False,True,False,False,,,,,,,,,,,14.08,1.0,0.42,Foundation and finetuned disagree on final basin identity; use DFT final-state relaxation first to adjudicate endpoint/topology before spending full NEB cost.,,,1.0,0.5,,,255,134,extended
final_relax_only,P_P130N6_ad4e8262-bfb5-49be-8679-a28ee4287eef__142__107,P_P130N6_ad4e8262-bfb5-49be-8679-a28ee4287eef,P130N6,144,6,8,test,AC_hop,far_AC,far-from-N armchair baseline,142,107,ambiguous,different_basin,ambiguous -> different_basin,missing,missing,False,True,False,False,,,,,,,,,,,14.08,1.0,0.42,Foundation and finetuned disagree on final basin identity; use DFT final-state relaxation first to adjudicate endpoint/topology before spending full NEB cost.,,,1.0,0.5,,,256,135,extended
final_relax_only,P_P130N7_2dd91df6-6100-4305-adb3-79179704cffe__2__38,P_P130N7_2dd91df6-6100-4305-adb3-79179704cffe,P130N7,144,7,7,test,AC_hop,far_AC,far-from-N armchair baseline,2,38,ambiguous,different_basin,ambiguous -> different_basin,missing,missing,False,True,False,False,,,,,,,,,,,14.08,1.0,0.42,Foundation and finetuned disagree on final basin identity; use DFT final-state relaxation first to adjudicate endpoint/topology before spending full NEB cost.,,,1.0,0.5,,,257,136,extended
final_relax_only,P_P130N7_2dd91df6-6100-4305-adb3-79179704cffe__76__46,P_P130N7_2dd91df6-6100-4305-adb3-79179704cffe,P130N7,144,7,7,test,AC_hop,far_AC,far-from-N armchair baseline,76,46,ambiguous,different_basin,ambiguous -> different_basin,missing,missing,False,True,False,False,,,,,,,,,,,14.08,1.0,0.42,Foundation and finetuned disagree on final basin identity; use DFT final-state relaxation first to adjudicate endpoint/topology before spending full NEB cost.,,,1.0,0.5,,,258,137,extended
final_relax_only,P_P126N9_72625443-b1e7-46d4-ae25-d5d00e84ff62__120__85,P_P126N9_72625443-b1e7-46d4-ae25-d5d00e84ff62,P126N9,144,9,9,test,AC_hop,far_AC,far-from-N armchair baseline,120,85,ambiguous,different_basin,ambiguous -> different_basin,missing,missing,False,True,False,False,,,,,,,,,,,13.96,1.0,0.54,Foundation and finetuned disagree on final basin identity; use DFT final-state relaxation first to adjudicate endpoint/topology before spending full NEB cost.,,,1.0,0.5,,,259,138,extended
final_relax_only,P_P126N9_99e52c62-7004-4c8b-8dc2-23541285b4c4__76__111,P_P126N9_99e52c62-7004-4c8b-8dc2-23541285b4c4,P126N9,144,9,9,test,AC_hop,far_AC,far-from-N armchair baseline,76,111,ambiguous,different_basin,ambiguous -> different_basin,missing,missing,False,True,False,False,,,,,,,,,,,13.96,1.0,0.54,Foundation and finetuned disagree on final basin identity; use DFT final-state relaxation first to adjudicate endpoint/topology before spending full NEB cost.,,,1.0,0.5,,,260,139,extended
final_relax_only,P_P126N9_ecb3b163-ce50-404d-9fcf-cb7eeacaa170__90__131,P_P126N9_ecb3b163-ce50-404d-9fcf-cb7eeacaa170,P126N9,144,9,9,test,AC_hop,far_AC,far-from-N armchair baseline,90,131,ambiguous,different_basin,ambiguous -> different_basin,missing,missing,False,True,False,False,,,,,,,,,,,13.96,1.0,0.54,Foundation and finetuned disagree on final basin identity; use DFT final-state relaxation first to adjudicate endpoint/topology before spending full NEB cost.,,,1.0,0.5,,,261,140,extended
final_relax_only,P_P126N9_f83295f4-ef27-40c7-a9f8-1ba8f32138c5__46__10,P_P126N9_f83295f4-ef27-40c7-a9f8-1ba8f32138c5,P126N9,144,9,9,test,AC_hop,far_AC,far-from-N armchair baseline,46,10,ambiguous,different_basin,ambiguous -> different_basin,missing,missing,False,True,False,False,,,,,,,,,,,13.96,1.0,0.54,Foundation and finetuned disagree on final basin identity; use DFT final-state relaxation first to adjudicate endpoint/topology before spending full NEB cost.,,,1.0,0.5,,,262,141,extended
final_relax_only,P_P134N3_bdc16de1-0e53-494f-a5e7-3c84bce2ac04__79__114,P_P134N3_bdc16de1-0e53-494f-a5e7-3c84bce2ac04,P134N3,144,3,7,test,AC_hop,far_AC,far-from-N armchair baseline,79,114,ambiguous,same_basin,ambiguous -> same_basin,missing,missing,False,False,False,False,,,,,,,,,,,13.7,1.0,0.3,Foundation and finetuned disagree on final basin identity; use DFT final-state relaxation first to adjudicate endpoint/topology before spending full NEB cost.,,,1.0,0.0,,,263,142,extended
final_relax_only,P_P130N6_ee74078f-bc7a-4330-a46a-c9964d4dabd2__47__77,P_P130N6_ee74078f-bc7a-4330-a46a-c9964d4dabd2,P130N6,144,6,8,test,AC_hop,far_AC,far-from-N armchair baseline,47,77,ambiguous,same_basin,ambiguous -> same_basin,missing,missing,False,False,False,False,,,,,,,,,,,13.58,1.0,0.42,Foundation and finetuned disagree on final basin identity; use DFT final-state relaxation first to adjudicate endpoint/topology before spending full NEB cost.,,,1.0,0.0,,,264,143,extended
final_relax_only,P_P130N6_ee74078f-bc7a-4330-a46a-c9964d4dabd2__82__46,P_P130N6_ee74078f-bc7a-4330-a46a-c9964d4dabd2,P130N6,144,6,8,test,ZZ_hop,far_ZZ,far-from-N zigzag baseline,82,46,same_basin,ambiguous,same_basin -> ambiguous,missing,missing,False,False,False,False,,,,,,,,,,,13.58,1.0,0.42,Foundation and finetuned disagree on final basin identity; use DFT final-state relaxation first to adjudicate endpoint/topology before spending full NEB cost.,,,1.0,0.0,,,265,95,extended
full_neb,P_P126N9_e0754269-d136-48fc-b413-c67e15d0c3cf__56__20,P_P126N9_e0754269-d136-48fc-b413-c67e15d0c3cf,P126N9,144,9,9,test,AC_hop,far_AC,far-from-N armchair baseline,56,20,different_basin,different_basin,different_basin -> different_basin,usable,usable,True,True,True,True,0.84679049,0.028345383,0.010177582,0.022514676,0.818445107,0.012337094000000002,interior_saddle,interior_saddle,,,30.007561,1.0,0.54,Foundation and finetuned share a comparable final basin and both have usable CI-NEB results; this is suitable for direct DFT barrier / hopping-rate calibration.,,,,,0.818445,10.0,1,1,core
full_neb,P_P137N4_06c3f239-33bb-44df-8e03-5bd0614c77df__22__58,P_P137N4_06c3f239-33bb-44df-8e03-5bd0614c77df,P137N4,144,4,3,test,nearN_hop,near_dopant,near-dopant environment sensitivity,22,58,different_basin,different_basin,different_basin -> different_basin,usable,usable,True,True,True,True,0.0056552412,0.38825416,0.74508577,0.81006998,0.3825989188,0.06498420999999999,interior_saddle,interior_saddle,,,28.250791,1.35,0.21,Foundation and finetuned share a comparable final basin and both have usable CI-NEB results; this is suitable for direct DFT barrier / hopping-rate calibration.,,,,,0.382599,10.0,2,1,core
full_neb,P_P130N5_215544be-bf9c-449d-8483-f0a975ef4feb__131__90,P_P130N5_215544be-bf9c-449d-8483-f0a975ef4feb,P130N5,144,5,9,test,nearN_hop,near_dopant,near-dopant environment sensitivity,131,90,different_basin,different_basin,different_basin -> different_basin,usable,usable,True,True,True,True,0.23949072,0.00080734293,0.74925796,0.44281194,0.23868337706999998,0.30644602,interior_saddle,interior_saddle,,,26.889467,1.35,0.42,Foundation and finetuned share a comparable final basin and both have usable CI-NEB results; this is suitable for direct DFT barrier / hopping-rate calibration.,,,,,0.238683,10.0,3,2,core
full_neb,P_P130N9_743bf692-dea8-42fa-913e-e86dff2ca8a2__120__85,P_P130N9_743bf692-dea8-42fa-913e-e86dff2ca8a2,P130N9,144,9,5,test,AC_hop,far_AC,far-from-N armchair baseline,120,85,different_basin,different_basin,different_basin -> different_basin,usable,usable,True,True,True,True,0.0084949519,0.33842619,0.056586025,0.90796511,0.3299312381,0.851379085,interior_saddle,interior_saddle,,,26.21945,1.0,0.42,Foundation and finetuned share a comparable final basin and both have usable CI-NEB results; this is suitable for direct DFT barrier / hopping-rate calibration.,,,,,0.329931,10.0,4,2,core
full_neb,P_P126N9_4857f4db-c231-4413-ae85-3ebc41741bcc__74__109,P_P126N9_4857f4db-c231-4413-ae85-3ebc41741bcc,P126N9,144,9,9,test,AC_hop,far_AC,far-from-N armchair baseline,74,109,different_basin,different_basin,different_basin -> different_basin,usable,usable,True,True,True,True,0.07609693,0.89782438,1.1531545,0.92280586,0.82172745,0.2303486400000001,interior_saddle,interior_saddle,,,25.894634,1.0,0.54,Foundation and finetuned share a comparable final basin and both have usable CI-NEB results; this is suitable for direct DFT barrier / hopping-rate calibration.,,,,,0.821727,7.930407,5,3,extended
full_neb,P_P130N7_e236b37e-ec6c-4beb-a178-c706965a3988__25__133,P_P130N7_e236b37e-ec6c-4beb-a178-c706965a3988,P130N7,144,7,7,test,AC_hop,far_AC,far-from-N armchair baseline,25,133,different_basin,different_basin,different_basin -> different_basin,usable,usable,True,True,True,True,0.0034746686,0.28009272,0.0012348804,0.11110708,0.2766180514,0.1098721996,interior_saddle,interior_saddle,,,25.792944,1.0,0.42,Foundation and finetuned share a comparable final basin and both have usable CI-NEB results; this is suitable for direct DFT barrier / hopping-rate calibration.,,,,,0.276618,10.0,6,4,extended
full_neb,P_P134N7_618fa7fd-b549-4eda-a5a2-2091f6fae7ba__66__30,P_P134N7_618fa7fd-b549-4eda-a5a2-2091f6fae7ba,P134N7,144,7,3,test,AC_hop,far_AC,far-from-N armchair baseline,66,30,different_basin,different_basin,different_basin -> different_basin,usable,usable,True,True,True,True,0.0060493969,0.23097362,0.24965716,0.044811254,0.2249242231,0.204845906,interior_saddle,interior_saddle,,,25.499394,1.0,0.3,Foundation and finetuned share a comparable final basin and both have usable CI-NEB results; this is suitable for direct DFT barrier / hopping-rate calibration.,,,,,0.224924,10.0,7,5,extended
full_neb,P_P134N3_0bbe3973-1534-431a-8cd6-f17dd0ee3b7a__0__138,P_P134N3_0bbe3973-1534-431a-8cd6-f17dd0ee3b7a,P134N3,144,3,7,test,ZZ_hop,far_ZZ,far-from-N zigzag baseline,0,138,different_basin,different_basin,different_basin -> different_basin,usable,usable,True,True,True,True,0.21889831,0.0052217109,0.16934174,0.00055464034,0.2136765991,0.16878709966,interior_saddle,interior_saddle,,,25.409413,1.0,0.3,Foundation and finetuned share a comparable final basin and both have usable CI-NEB results; this is suitable for direct DFT barrier / hopping-rate calibration.,,,,,0.213677,10.0,8,1,core
full_neb,P_P134N3_dda7d839-bc4d-48cb-a66f-1ba5db069526__9__45,P_P134N3_dda7d839-bc4d-48cb-a66f-1ba5db069526,P134N3,144,3,7,test,AC_hop,far_AC,far-from-N armchair baseline,9,45,different_basin,different_basin,different_basin -> different_basin,usable,usable,True,True,True,True,0.21795693,0.012171437,0.11458597,0.4705382,0.20578549299999999,0.35595223000000004,interior_saddle,interior_saddle,,,25.346284,1.0,0.3,Foundation and finetuned share a comparable final basin and both have usable CI-NEB results; this is suitable for direct DFT barrier / hopping-rate calibration.,,,,,0.205785,10.0,9,6,extended
full_neb,P_P137N1_8d9efecc-9986-4799-a3a6-17f1cb926346__10__118,P_P137N1_8d9efecc-9986-4799-a3a6-17f1cb926346,P137N1,144,1,6,test,AC_hop,far_AC,far-from-N armchair baseline,10,118,different_basin,different_basin,different_basin -> different_basin,usable,usable,True,True,True,True,0.81264918,0.078273345,0.33146937,0.63220586,0.734375835,0.30073649,interior_saddle,interior_saddle,,,25.25671,1.0,0.21,Foundation and finetuned share a comparable final basin and both have usable CI-NEB results; this is suitable for direct DFT barrier / hopping-rate calibration.,,,,,0.734376,7.795852,10,7,extended
full_neb,P_P137N1_8d9efecc-9986-4799-a3a6-17f1cb926346__97__132,P_P137N1_8d9efecc-9986-4799-a3a6-17f1cb926346,P137N1,144,1,6,test,AC_hop,far_AC,far-from-N armchair baseline,97,132,different_basin,different_basin,different_basin -> different_basin,usable,usable,True,True,True,True,0.17994666,0.012274152,0.12210194,0.08623582,0.167672508,0.03586612,interior_saddle,interior_saddle,,,25.13138,1.0,0.21,Foundation and finetuned share a comparable final basin and both have usable CI-NEB results; this is suitable for direct DFT barrier / hopping-rate calibration.,,,,,0.167673,10.0,11,8,extended
full_neb,P_P134N5_2fb2dac9-625b-4a58-8d71-1ab73a779346__22__58,P_P134N5_2fb2dac9-625b-4a58-8d71-1ab73a779346,P134N5,144,5,5,test,AC_hop,far_AC,far-from-N armchair baseline,22,58,different_basin,different_basin,different_basin -> different_basin,usable,usable,True,True,True,True,3.3454405e-05,0.17588065,0.38917124,0.3765063,0.175847195595,0.012664939999999958,interior_saddle,interior_saddle,,,25.106778,1.0,0.3,Foundation and finetuned share a comparable final basin and both have usable CI-NEB results; this is suitable for direct DFT barrier / hopping-rate calibration.,,,,,0.175847,10.0,12,9,extended
full_neb,P_P130N7_2dd91df6-6100-4305-adb3-79179704cffe__139__31,P_P130N7_2dd91df6-6100-4305-adb3-79179704cffe,P130N7,144,7,7,test,AC_hop,far_AC,far-from-N armchair baseline,139,31,different_basin,different_basin,different_basin -> different_basin,usable,usable,True,True,True,True,0.18932879,6.1186588e-06,0.73604563,0.33145826,0.1893226713412,0.40458737,interior_saddle,interior_saddle,,,25.094581,1.0,0.42,Foundation and finetuned share a comparable final basin and both have usable CI-NEB results; this is suitable for direct DFT barrier / hopping-rate calibration.,,,,,0.189323,10.0,13,10,extended
full_neb,P_P134N7_e6d8503d-2d3e-4f27-a8a3-d4c9252f50ee__40__4,P_P134N7_e6d8503d-2d3e-4f27-a8a3-d4c9252f50ee,P134N7,144,7,3,test,AC_hop,far_AC,far-from-N armchair baseline,40,4,different_basin,different_basin,different_basin -> different_basin,usable,usable,True,True,True,True,0.17926812,0.011351939,0.11949679,-0.064388269,0.167916181,0.18388505900000002,interior_saddle,interior_saddle,,,25.043329,1.0,0.3,Foundation and finetuned share a comparable final basin and both have usable CI-NEB results; this is suitable for direct DFT barrier / hopping-rate calibration.,,,,,0.167916,10.0,14,11,extended
full_neb,P_P137N1_8d9efecc-9986-4799-a3a6-17f1cb926346__97__67,P_P137N1_8d9efecc-9986-4799-a3a6-17f1cb926346,P137N1,144,1,6,test,AC_hop,far_AC,far-from-N armchair baseline,97,67,different_basin,different_basin,different_basin -> different_basin,usable,usable,True,True,True,True,0.15621087,0.0010481599,0.1964935,0.047844425,0.1551627101,0.148649075,interior_saddle,interior_saddle,,,25.031302,1.0,0.21,Foundation and finetuned share a comparable final basin and both have usable CI-NEB results; this is suitable for direct DFT barrier / hopping-rate calibration.,,,,,0.155163,10.0,15,12,extended
full_neb,P_P137N2_4120326e-e6e5-44e8-8fde-ce97713d0792__42__72,P_P137N2_4120326e-e6e5-44e8-8fde-ce97713d0792,P137N2,144,2,5,test,AC_hop,far_AC,far-from-N armchair baseline,42,72,different_basin,different_basin,different_basin -> different_basin,usable,usable,True,True,True,True,0.17592623,0.040780076,0.22893702,0.074185057,0.135146154,0.154751963,interior_saddle,interior_saddle,,,24.871169,1.0,0.21,Foundation and finetuned share a comparable final basin and both have usable CI-NEB results; this is suitable for direct DFT barrier / hopping-rate calibration.,,,,,0.135146,10.0,16,13,extended
full_neb,P_P137N2_57c8cd82-a352-42c5-bdff-8d5b28abd541__75__110,P_P137N2_57c8cd82-a352-42c5-bdff-8d5b28abd541,P137N2,144,2,5,test,AC_hop,far_AC,far-from-N armchair baseline,75,110,different_basin,different_basin,different_basin -> different_basin,usable,usable,True,True,True,True,0.15259623,0.017889355,0.16562417,0.00026968724,0.134706875,0.16535448275999998,interior_saddle,interior_saddle,,,24.867655,1.0,0.21,Foundation and finetuned share a comparable final basin and both have usable CI-NEB results; this is suitable for direct DFT barrier / hopping-rate calibration.,,,,,0.134707,10.0,17,14,extended
full_neb,P_P134N8_77084258-796b-405c-8b5a-17d19cee3337__82__46,P_P134N8_77084258-796b-405c-8b5a-17d19cee3337,P134N8,144,8,2,test,ZZ_hop,far_ZZ,far-from-N zigzag baseline,82,46,different_basin,different_basin,different_basin -> different_basin,usable,usable,True,True,True,True,0.1256423,0.00028854053,0.25819971,0.11113358,0.12535375947000002,0.14706613000000002,interior_saddle,interior_saddle,,,24.70283,1.0,0.3,Foundation and finetuned share a comparable final basin and both have usable CI-NEB results; this is suitable for direct DFT barrier / hopping-rate calibration.,,,,,0.125354,10.0,18,2,core
